City,Latitude,Longitude,Timestamp,Temperature (°C),Feels Like (°C),Humidity (%),Pressure (hPa),Wind Speed (m/s),Wind Direction (°),Cloudiness (%),Visibility (km),Conditions,Source,Visibility (m)
Bhopal,23.2599,77.4126,2025-10-10 16:00:00,28.0,27.3,34.71,1012.0,1.8,90.0,25.0,5.0,Partially cloudy,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-10 17:00:00,26.0,26.0,44.54,1012.0,3.6,50.0,25.0,5.0,Partially cloudy,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-10 18:00:00,24.0,24.0,57.14,1013.0,3.6,90.0,25.0,5.0,Partially cloudy,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-10 19:00:00,22.6,22.6,58.67,1011.0,4.0,352.0,0.0,24.1,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-10 20:00:00,23.0,23.0,60.69,1014.0,3.6,70.0,25.0,4.0,Partially cloudy,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-10 21:00:00,21.0,21.0,60.22,1013.0,9.0,337.8,0.0,24.1,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-10 22:00:00,20.0,20.0,77.76,1014.0,3.6,320.0,25.0,3.0,Partially cloudy,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-10 23:00:00,20.0,20.0,77.76,1014.0,5.4,320.0,0.0,3.0,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-11 00:00:00,19.7,19.7,56.45,1013.0,8.3,354.4,0.5,24.1,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-11 01:00:00,19.0,19.0,77.61,1013.0,11.2,340.0,1.6,4.0,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-11 02:00:00,19.0,19.0,72.75,1013.0,3.6,340.0,5.0,4.0,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-11 03:00:00,18.2,18.2,64.08,1012.0,5.8,34.8,1.5,24.1,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-11 04:00:00,17.9,17.9,66.17,1012.0,5.8,31.0,0.0,24.1,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-11 05:00:00,19.0,19.0,77.61,1014.0,5.4,20.0,25.0,4.0,Partially cloudy,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-11 06:00:00,17.8,17.8,69.74,1013.0,5.8,34.7,0.0,24.1,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-11 07:00:00,17.9,17.9,71.61,1014.0,6.1,35.3,0.0,24.1,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-11 08:00:00,22.0,22.0,73.28,1016.0,7.6,360.0,50.0,4.0,Partially cloudy,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-11 09:00:00,25.0,25.0,61.15,1017.0,7.6,60.0,50.0,5.0,Partially cloudy,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-11 10:00:00,25.0,25.0,61.15,1016.0,7.6,20.0,50.0,5.0,Partially cloudy,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-11 11:00:00,28.0,27.3,34.71,1015.0,3.6,50.0,50.0,5.0,Partially cloudy,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-11 12:00:00,27.0,26.7,36.81,1015.0,7.6,310.0,50.0,5.0,Partially cloudy,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-11 13:00:00,28.0,27.2,32.48,1014.0,7.6,10.0,50.0,5.0,Partially cloudy,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-11 14:00:00,28.0,27.2,32.48,1013.0,7.6,350.0,50.0,6.0,Partially cloudy,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-11 15:00:00,28.0,27.3,34.71,1013.0,5.4,70.0,50.0,6.0,Partially cloudy,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-11 16:00:00,27.0,26.7,36.81,1013.0,3.6,60.0,50.0,5.0,Partially cloudy,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-11 17:00:00,26.0,26.0,39.04,1013.0,3.6,70.0,25.0,5.0,Partially cloudy,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-11 18:00:00,24.0,24.0,43.99,1013.0,5.4,70.0,25.0,5.0,Partially cloudy,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-11 19:00:00,23.0,23.0,49.92,1014.0,3.6,90.0,25.0,5.0,Partially cloudy,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-11 20:00:00,22.0,22.0,60.46,1014.0,3.6,290.0,0.0,5.0,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-11 21:00:00,20.5,20.5,61.7,1013.0,7.6,343.6,0.0,24.1,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-11 22:00:00,20.0,20.0,82.87,1014.0,5.4,320.0,0.0,3.0,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-11 23:00:00,20.0,20.0,82.87,1014.0,5.4,320.0,0.0,3.0,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-12 00:00:00,19.4,19.4,62.27,1013.0,7.6,14.7,0.0,24.1,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-12 01:00:00,19.0,19.0,72.75,1013.0,3.6,340.0,0.0,4.0,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-12 02:00:00,18.0,18.0,93.88,1013.0,3.6,320.0,0.0,4.0,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-12 03:00:00,18.7,18.7,61.29,1012.0,5.8,24.8,0.0,24.1,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-12 04:00:00,18.6,18.6,61.67,1012.0,4.7,34.4,0.0,24.1,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-12 05:00:00,17.0,17.0,93.84,1014.0,0.0,0.0,0.0,4.0,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-12 06:00:00,16.0,16.0,100.0,1015.0,3.6,290.0,0.0,4.0,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-12 07:00:00,21.0,21.0,73.11,1015.0,0.0,0.0,0.0,4.0,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-12 08:00:00,24.0,24.0,50.19,1016.0,1.8,120.0,0.0,4.0,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-12 09:00:00,26.0,26.0,41.71,1016.0,5.4,120.0,0.0,4.0,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-12 10:00:00,23.9,23.9,54.94,1014.0,6.1,115.5,0.0,24.1,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-12 11:00:00,27.0,26.5,32.2,1015.0,9.4,320.0,0.0,5.0,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-12 12:00:00,28.0,27.3,34.71,1014.0,9.4,350.0,0.0,5.0,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-12 13:00:00,28.0,27.4,37.09,1013.0,9.4,40.0,25.0,6.0,Partially cloudy,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-12 14:00:00,28.0,27.4,37.09,1012.0,3.6,70.0,25.0,6.0,Partially cloudy,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-12 15:00:00,28.0,27.3,34.71,1012.0,5.4,70.0,0.0,6.0,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-12 16:00:00,26.9,26.8,41.15,1010.0,7.2,46.7,3.4,24.1,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-12 17:00:00,26.0,26.0,41.71,1012.0,5.4,50.0,5.0,6.0,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-12 18:00:00,24.0,24.0,54.97,1011.0,4.3,92.0,5.0,24.1,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-12 19:00:00,24.0,24.0,47.0,1013.0,3.6,110.0,5.7,5.0,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-12 20:00:00,22.0,22.0,53.05,1014.0,5.4,120.0,5.0,5.0,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-12 21:00:00,20.8,20.8,57.1,1013.0,1.1,292.8,5.0,24.1,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-12 22:00:00,20.4,20.4,58.14,1013.0,0.7,137.0,5.0,24.1,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-12 23:00:00,20.0,20.0,93.97,1014.0,5.4,230.0,5.0,5.0,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-13 00:00:00,19.7,19.7,59.13,1013.0,4.3,35.3,5.0,24.1,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-13 01:00:00,19.0,19.0,72.75,1014.0,1.8,330.0,1.1,4.0,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-13 02:00:00,18.0,18.0,77.46,1013.0,1.8,320.0,0.0,4.0,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-13 03:00:00,18.8,18.8,62.54,1012.0,4.3,22.1,0.0,24.1,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-13 04:00:00,18.3,18.3,64.96,1012.0,4.3,9.4,1.6,24.1,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-13 05:00:00,18.0,18.0,77.46,1013.0,1.8,320.0,25.0,3.0,Partially cloudy,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-13 06:00:00,18.0,18.0,67.96,1013.0,3.2,17.4,5.0,24.1,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-13 07:00:00,17.9,17.9,69.3,1014.0,2.5,69.5,5.0,24.1,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-13 08:00:00,22.0,22.0,64.49,1016.0,3.6,20.0,0.0,4.0,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-13 09:00:00,22.0,22.0,59.68,1015.0,5.0,111.7,0.0,24.1,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-13 10:00:00,27.0,26.9,41.99,1017.0,5.4,80.0,25.0,5.0,Partially cloudy,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-13 11:00:00,27.0,26.7,36.81,1016.0,7.6,20.0,25.0,6.0,Partially cloudy,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-13 12:00:00,28.0,27.3,34.71,1015.0,3.6,112.1,25.0,6.0,Partially cloudy,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-13 13:00:00,29.0,28.0,32.75,1014.0,3.6,30.0,50.0,6.0,Partially cloudy,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-13 14:00:00,28.0,27.3,34.71,1013.0,3.6,92.7,25.0,6.0,Partially cloudy,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-13 15:00:00,28.0,27.2,32.48,1013.0,5.4,50.0,25.0,6.0,Partially cloudy,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-13 16:00:00,28.0,27.2,32.48,1013.0,5.4,50.0,25.0,6.0,Partially cloudy,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-13 17:00:00,26.0,26.0,36.53,1013.0,5.4,80.0,25.0,6.0,Partially cloudy,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-13 18:00:00,24.0,24.0,43.99,1013.0,5.4,80.0,0.0,6.0,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-13 19:00:00,23.0,23.0,56.89,1014.0,3.6,120.0,0.0,5.0,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-13 20:00:00,22.0,22.0,60.46,1014.0,0.0,0.0,0.0,5.0,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-13 21:00:00,21.9,21.9,55.16,1013.0,2.2,193.2,0.0,24.1,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-13 22:00:00,21.5,21.5,56.52,1013.0,1.8,292.4,0.0,24.1,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-13 23:00:00,21.0,21.0,77.91,1014.0,0.0,0.0,0.0,5.0,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-14 00:00:00,20.5,20.5,60.11,1013.0,4.3,3.5,0.0,24.1,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-14 01:00:00,18.0,18.0,100.0,1012.0,0.0,0.0,0.0,4.0,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-14 02:00:00,18.0,18.0,100.0,1012.0,5.4,330.0,0.0,4.0,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-14 03:00:00,18.0,18.0,100.0,1012.0,5.4,330.0,0.0,4.0,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-14 04:00:00,18.0,18.0,100.0,1012.0,5.4,330.0,0.0,4.0,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-14 05:00:00,18.0,18.0,100.0,1013.0,0.0,0.0,0.0,4.0,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-14 06:00:00,18.5,18.5,66.74,1011.0,6.1,63.8,0.0,24.1,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-14 07:00:00,20.0,20.0,77.76,1014.0,0.0,0.0,50.0,4.0,Partially cloudy,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-14 08:00:00,23.0,23.0,64.71,1015.0,3.6,20.0,50.0,4.0,Partially cloudy,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-14 09:00:00,25.0,25.0,57.38,1015.0,9.4,80.0,50.0,4.0,Partially cloudy,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-14 10:00:00,26.0,26.0,54.07,1015.0,11.2,60.0,0.0,4.0,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-14 11:00:00,27.0,27.2,47.81,1014.0,11.2,70.0,0.0,5.0,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-14 12:00:00,28.0,28.0,45.09,1013.0,9.4,90.0,0.0,5.0,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-14 13:00:00,29.0,29.1,45.36,1012.0,9.4,110.0,50.0,5.0,Partially cloudy,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-14 14:00:00,27.9,28.2,49.61,1010.0,9.4,115.4,0.0,24.1,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-14 15:00:00,28.1,28.4,49.03,1009.0,7.9,114.3,0.1,24.1,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-14 16:00:00,28.0,28.4,49.63,1009.0,7.2,111.4,2.0,24.1,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-14 17:00:00,27.6,28.2,52.44,1009.0,7.2,104.0,0.0,24.1,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-14 18:00:00,25.3,25.3,62.0,1009.0,7.2,94.3,0.0,24.1,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-14 19:00:00,23.7,23.7,62.83,1010.0,5.8,82.5,0.0,24.1,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-14 20:00:00,23.3,23.3,63.14,1010.0,5.0,74.1,0.0,24.1,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-14 21:00:00,23.1,23.1,63.1,1011.0,5.0,65.3,0.2,24.1,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-14 22:00:00,22.8,22.8,63.44,1011.0,5.4,62.7,15.8,24.1,Clear,VisualCrossing,
Bhopal,23.2599,77.4126,2025-10-14 23:00:00,22.6,22.6,64.21,1011.0,5.4,62.2,99.7,24.1,Overcast,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-09 00:00:00,21.0,21.0,82.98,1016.0,0.0,0.0,50.0,3.0,Partially cloudy,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-09 01:00:00,20.0,20.0,82.87,1016.0,0.0,0.0,50.0,3.0,Partially cloudy,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-09 02:00:00,21.0,21.0,77.91,1016.0,0.0,0.0,50.0,3.0,Partially cloudy,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-09 03:00:00,21.0,21.0,77.91,1016.0,7.6,30.0,50.0,3.0,Partially cloudy,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-09 04:00:00,21.0,21.0,77.91,1016.0,9.4,40.0,50.0,3.0,Partially cloudy,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-09 05:00:00,20.0,20.0,82.87,1016.0,5.4,50.0,50.0,3.0,Partially cloudy,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-09 06:00:00,20.0,20.0,82.87,1016.0,7.6,50.0,50.0,3.0,Partially cloudy,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-09 07:00:00,22.0,22.0,78.06,1017.0,7.6,50.0,50.0,3.0,Partially cloudy,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-09 08:00:00,24.0,24.0,69.15,1017.0,11.2,50.0,50.0,4.0,Partially cloudy,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-09 09:00:00,25.0,25.0,65.13,1018.0,9.4,40.0,50.0,4.0,Partially cloudy,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-09 10:00:00,27.0,27.2,47.81,1018.0,9.4,50.0,50.0,4.0,Partially cloudy,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-09 11:00:00,28.0,28.0,45.09,1017.0,7.6,20.0,50.0,4.0,Partially cloudy,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-09 12:00:00,29.0,28.8,42.54,1016.0,9.4,30.0,0.0,4.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-09 13:00:00,29.0,28.5,39.88,1015.0,0.0,0.0,0.0,4.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-09 14:00:00,30.0,29.1,35.27,1014.0,5.4,90.0,25.0,5.0,Partially cloudy,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-09 15:00:00,29.0,28.3,37.37,1014.0,7.6,340.0,25.0,5.0,Partially cloudy,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-09 16:00:00,29.0,28.3,37.37,1014.0,13.0,280.0,25.0,5.0,Partially cloudy,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-09 17:00:00,27.0,27.1,44.82,1014.0,5.4,290.0,50.0,5.0,Partially cloudy,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-09 18:00:00,25.0,25.0,44.27,1014.0,5.4,20.0,50.0,4.0,Partially cloudy,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-09 19:00:00,25.0,25.0,41.43,1015.0,5.4,30.0,50.0,3.0,Partially cloudy,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-09 20:00:00,23.0,23.0,49.92,1016.0,7.6,50.0,50.0,3.0,Partially cloudy,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-09 21:00:00,22.0,22.0,49.65,1016.0,7.6,60.0,50.0,3.0,Partially cloudy,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-09 22:00:00,21.0,21.0,52.79,1016.0,9.4,70.0,25.0,3.0,Partially cloudy,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-09 23:00:00,21.0,21.0,56.4,1016.0,9.4,50.0,0.0,3.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-10 00:00:00,20.2,20.2,56.95,1014.0,5.8,38.9,0.0,24.1,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-10 01:00:00,19.8,19.8,56.85,1014.0,4.3,12.3,0.0,24.1,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-10 02:00:00,17.0,17.0,77.3,1015.0,0.0,0.0,0.0,3.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-10 03:00:00,19.0,19.0,57.41,1013.0,4.3,359.3,0.0,24.1,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-10 04:00:00,18.7,18.7,58.11,1013.0,3.6,33.0,0.0,24.1,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-10 05:00:00,16.0,16.0,82.38,1015.0,0.0,0.0,0.0,3.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-10 06:00:00,16.0,16.0,82.38,1016.0,0.0,0.0,0.0,3.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-10 07:00:00,20.0,20.0,82.87,1016.0,5.4,70.0,0.0,3.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-10 08:00:00,23.0,23.0,68.96,1017.0,5.4,50.0,0.0,3.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-10 09:00:00,25.0,25.0,61.15,1017.0,9.4,60.0,0.0,4.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-10 10:00:00,26.0,26.0,50.71,1017.0,11.2,30.0,0.0,4.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-10 11:00:00,27.0,26.7,36.81,1016.0,7.6,90.0,0.0,5.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-10 12:00:00,28.0,27.2,32.48,1015.0,5.4,120.0,0.0,5.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-10 13:00:00,29.0,27.9,30.64,1014.0,7.6,20.0,0.0,5.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-10 14:00:00,29.0,28.0,32.75,1013.0,0.0,0.0,0.0,5.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-10 15:00:00,29.0,27.9,30.64,1013.0,7.6,70.0,0.0,5.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-10 16:00:00,27.0,26.7,37.05,1011.0,6.8,22.7,0.0,24.1,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-10 17:00:00,27.0,26.7,36.81,1013.0,0.0,0.0,0.0,5.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-10 18:00:00,25.0,25.0,38.76,1013.0,0.0,0.0,0.0,4.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-10 19:00:00,23.0,23.0,46.73,1014.0,5.4,50.0,0.0,4.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-10 20:00:00,22.0,22.0,49.65,1015.0,9.4,50.0,0.0,4.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-10 21:00:00,23.0,23.0,46.73,1015.0,9.4,40.0,0.0,3.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-10 22:00:00,21.0,21.0,56.4,1015.0,5.4,50.0,0.0,3.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-10 23:00:00,21.0,21.0,56.4,1014.0,5.4,70.0,0.0,3.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-11 00:00:00,19.7,19.7,58.35,1013.0,5.0,54.8,0.0,24.1,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-11 01:00:00,19.3,19.3,58.64,1013.0,5.0,73.7,0.0,24.1,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-11 02:00:00,19.0,19.0,63.84,1014.0,7.6,50.0,0.0,3.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-11 03:00:00,19.0,19.0,63.84,1014.0,7.6,50.0,0.0,3.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-11 04:00:00,18.5,18.5,58.84,1012.0,5.4,81.9,0.0,24.1,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-11 05:00:00,18.0,18.0,67.96,1014.0,5.4,70.0,0.0,3.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-11 06:00:00,17.0,17.0,77.3,1015.0,0.0,0.0,0.0,3.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-11 07:00:00,20.0,20.0,72.93,1016.0,0.0,0.0,0.0,3.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-11 08:00:00,24.0,24.0,57.14,1017.0,5.4,70.0,0.0,4.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-11 09:00:00,26.0,26.0,50.71,1017.0,11.2,70.0,0.0,5.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-11 10:00:00,27.0,26.8,39.32,1017.0,7.6,60.0,0.0,6.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-11 11:00:00,28.0,27.6,39.6,1016.0,7.6,90.0,0.0,6.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-11 12:00:00,29.0,28.5,39.88,1015.0,9.4,50.0,0.0,6.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-11 13:00:00,29.0,28.5,39.88,1014.0,5.4,10.0,0.0,6.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-11 14:00:00,29.0,28.5,39.88,1014.0,7.6,20.0,0.0,6.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-11 15:00:00,31.0,30.6,37.92,1013.0,5.4,20.0,0.0,6.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-11 16:00:00,28.0,27.8,42.27,1013.0,5.4,30.0,0.0,6.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-11 17:00:00,27.0,27.1,44.82,1013.0,0.0,0.0,0.0,6.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-11 18:00:00,25.0,25.0,47.27,1014.0,0.0,0.0,0.0,5.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-11 19:00:00,23.0,23.0,53.31,1014.0,0.0,0.0,0.0,5.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-11 20:00:00,22.0,22.0,56.65,1015.0,9.4,50.0,0.0,4.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-11 21:00:00,22.0,22.0,56.65,1015.0,5.4,50.0,0.0,4.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-11 22:00:00,21.0,21.0,60.22,1015.0,9.4,50.0,0.0,3.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-11 23:00:00,22.0,22.0,53.05,1015.0,11.2,50.0,0.0,3.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-12 00:00:00,21.0,21.0,52.79,1015.0,7.6,40.0,0.0,3.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-12 01:00:00,21.0,21.0,56.4,1014.0,7.6,30.0,0.0,3.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-12 02:00:00,19.0,19.0,63.84,1014.0,5.4,50.0,0.0,3.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-12 03:00:00,17.0,17.0,72.39,1014.0,5.4,60.0,0.0,3.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-12 04:00:00,16.0,16.0,77.15,1014.0,5.4,70.0,0.0,3.0,Clear,VisualCrossing,
Ujjain,23.1765,75.7885,2025-10-12 05:00:00,17.0,17.0,72.39,1014.0,5.4,70.0,0.0,3.0,Clear,VisualCrossing,
